country_code,country_name,indicator,year,forecast_value
ZMB,Zambia,inflation,2027,14.893509895070084
ZMB,Zambia,inflation,2028,15.029722954269394
ZMB,Zambia,inflation,2029,15.165936013468704
ZMB,Zambia,inflation,2030,15.302149072668014
ZMB,Zambia,fdi_inflow,2026,6.349195792711503
ZMB,Zambia,fdi_inflow,2027,6.383889242354181
ZMB,Zambia,fdi_inflow,2028,6.41858269199686
ZMB,Zambia,fdi_inflow,2029,6.453276141639538
ZMB,Zambia,fdi_inflow,2030,6.487969591282217
ZWE,Zimbabwe,gdp_growth,2026,2.4696814117365573
ZWE,Zimbabwe,gdp_growth,2027,2.4384915069444215
ZWE,Zimbabwe,gdp_growth,2028,2.4073016021522853
ZWE,Zimbabwe,gdp_growth,2029,2.3761116973601495
ZWE,Zimbabwe,gdp_growth,2030,2.3449217925680133
ZWE,Zimbabwe,inflation,2026,131.60959583926572
ZWE,Zimbabwe,inflation,2027,133.5024390763606
ZWE,Zimbabwe,inflation,2028,135.39528231345548
ZWE,Zimbabwe,inflation,2029,137.28812555055035
ZWE,Zimbabwe,inflation,2030,139.18096878764524
ZWE,Zimbabwe,fdi_inflow,2026,1.0066286957283501
ZWE,Zimbabwe,fdi_inflow,2027,0.9712953636642964
ZWE,Zimbabwe,fdi_inflow,2028,0.9359620316002426
ZWE,Zimbabwe,fdi_inflow,2029,0.9006286995361888
ZWE,Zimbabwe,fdi_inflow,2030,0.8652953674721351
